Fecha,Semana,Turno,Tripulacion,Fase,Linea,Cliente,Lado,Estacion,Min,Problema,Paro,Capturista,Estación
2025-05-05,19.0,1,B,Fase1,M2 RR RH,NISSAN,RR RH,LÍNEA,10.0,Cambio de Modelo ,RR RH LÍNEA Cambio de Modelo ,10 min RR RH LÍNEA Cambio de Modelo  #3 rev 1,
2025-05-05,19.0,1,B,Fase1,M2 RR RH,NISSAN,RR RH,A4,8.0,Falla de Máquina,RR RH A4 Falla de Máquina,8 min RR RH A4 Falla de Máquina MARCA HOLDER,
2025-05-05,19.0,1,B,Fase1,Hinge Autom,NISSAN,,LÍNEA,20.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,20 min  LÍNEA Cambio de Modelo  ,
2025-05-05,19.0,1,B,Fase1,Hinge Autom,NISSAN,,A1,6.0,Falla de Máquina, A1 Falla de Máquina,6 min  A1 Falla de Máquina BUSH POSTERIOR LH ,
2025-05-05,19.0,1,B,Fase1,Hinge Autom,NISSAN,,A1,5.0,Falla de Máquina, A1 Falla de Máquina,5 min  A1 Falla de Máquina NO BAJA EL RIEL ,
2025-05-05,19.0,1,B,Fase1,Hinge Autom,NISSAN,,A2,10.0,Falla de Máquina, A2 Falla de Máquina,10 min  A2 Falla de Máquina MESA INDEX,
2025-05-05,19.0,1,B,Fase1,Hinge Autom,NISSAN,,A1,10.0,Falla de Máquina, A1 Falla de Máquina,10 min  A1 Falla de Máquina BUSH FR LH ,
2025-05-05,19.0,1,B,Fase1,Hinge Autom,NISSAN,,A2,6.0,Falla de Máquina, A2 Falla de Máquina,6 min  A2 Falla de Máquina NIDO,
2025-05-05,19.0,1,B,Fase1,Hinge Autom,NISSAN,,A2,11.0,Falla de Máquina, A2 Falla de Máquina,11 min  A2 Falla de Máquina TIRA PIEZA,
2025-05-05,19.0,1,B,Fase1,Hinge P02F,NISSAN,,LÍNEA,4.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,4 min  LÍNEA Cambio de Modelo  ,
2025-05-05,19.0,1,B,Fase1,Check link XDC,NISSAN,,LÍNEA,8.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,8 min  LÍNEA Cambio de Modelo  ,
2025-05-05,19.0,1,B,Fase1,Check link XDC,NISSAN,,LÍNEA,5.0,Falta de Material, LÍNEA Falta de Material,5 min  LÍNEA Falta de Material EMPAQUE,
2025-05-05,19.0,1,B,Fase1,GA Cable A LH,NISSAN,LH,J04,13.0,Falla de Máquina,LH J04 Falla de Máquina,13 min LH J04 Falla de Máquina AJUSTE DE JID,
2025-05-05,19.0,1,B,Fase1,GA Cable A LH,NISSAN,LH,J02,6.0,Falla de Máquina,LH J02 Falla de Máquina,6 min LH J02 Falla de Máquina CRIMPADO,
2025-05-05,19.0,1,B,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,10.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,10 min LH LÍNEA Cambio de Modelo  #1,
2025-05-05,19.0,1,B,Fase1,GA Cable A LH,NISSAN,LH,J02,9.0,Ajuste de Bomba de Grasa,LH J02 Ajuste de Bomba de Grasa,9 min LH J02 Ajuste de Bomba de Grasa BOQUILLA DOBLADA,
2025-05-05,19.0,1,B,Fase1,GA Cable A LH,NISSAN,LH,J02,9.0,Ajuste de Bomba de Grasa,LH J02 Ajuste de Bomba de Grasa,9 min LH J02 Ajuste de Bomba de Grasa PUNTO DE GRASA,
2025-05-05,19.0,1,B,Fase1,GA Cable A LH,NISSAN,LH,J04,26.0,Falla de Máquina,LH J04 Falla de Máquina,26 min LH J04 Falla de Máquina UNLOCK,
2025-05-05,19.0,1,B,Fase1,GA Cable A LH,NISSAN,LH,J04,4.0,Falla de Máquina,LH J04 Falla de Máquina,4 min LH J04 Falla de Máquina KNOB,
2025-05-05,19.0,1,B,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,10.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,10 min LH LÍNEA Cambio de Modelo  #2,
2025-05-05,19.0,1,B,Fase1,GA Cable B RH,NISSAN,RH,LÍNEA,10.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,10 min RH LÍNEA Cambio de Modelo  #1,
2025-05-05,19.0,1,B,Fase1,GA Cable B RH,NISSAN,RH,LÍNEA,10.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,10 min RH LÍNEA Cambio de Modelo  #2,
2025-05-05,19.0,1,B,Fase1,GA Cable B RH,NISSAN,RH,LÍNEA,10.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,10 min RH LÍNEA Cambio de Modelo  #3,
2025-05-05,19.0,1,B,Fase2,M16 A RH,HONDA,RH,LÍNEA,6.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,6 min RH LÍNEA Cambio de Modelo  #1,
2025-05-05,19.0,1,B,Fase2,M16 A RH,HONDA,RH,LÍNEA,6.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,6 min RH LÍNEA Cambio de Modelo  #2,
2025-05-05,19.0,1,B,Fase2,M16 A RH,HONDA,RH,B11,20.0,Entrenamiento de Personal,RH B11 Entrenamiento de Personal,20 min RH B11 Entrenamiento de Personal ,
2025-05-05,19.0,1,B,Fase2,M16 A RH,HONDA,RH,B11,10.0,Dispensador de tornillos,RH B11 Dispensador de tornillos,10 min RH B11 Dispensador de tornillos ,
2025-05-05,19.0,1,B,Fase2,M16 A LH,HONDA,LH,LÍNEA,3.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,3 min LH LÍNEA Cambio de Modelo  #1,
2025-05-05,19.0,1,B,Fase2,M16 A LH,HONDA,LH,LÍNEA,1.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,1 min LH LÍNEA Cambio de Modelo  #2,
2025-05-05,19.0,1,B,Fase2,Conveyor,HONDA,,K10,12.0,Maquina Alarmada, K10 Maquina Alarmada,12 min  K10 Maquina Alarmada ,
2025-05-05,19.0,1,B,Fase2,Conveyor,HONDA,,LÍNEA,7.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,7 min  LÍNEA Cambio de Modelo  ,
2025-05-05,19.0,1,B,Fase2,Conveyor,HONDA,,K27,6.0,Material No Conforme, K27 Material No Conforme,6 min  K27 Material No Conforme Back plate manchado,
2025-05-05,19.0,1,B,Fase2,Conveyor,HONDA,,K01,5.0,Slider, K01 Slider,5 min  K01 Slider ,
2025-05-05,19.0,1,B,Fase2,M18 LH,HONDA,LH,B02,10.0,Baja Presión de Aire,LH B02 Baja Presión de Aire,10 min LH B02 Baja Presión de Aire no da ciclo ,
2025-05-05,19.0,1,B,Fase2,M18 LH,HONDA,LH,B06,15.0,Falla de Máquina,LH B06 Falla de Máquina,15 min LH B06 Falla de Máquina acces key ,
2025-05-05,19.0,1,B,Fase2,M18 LH,HONDA,LH,B15,10.0,Falla Lectura de QR,LH B15 Falla Lectura de QR,10 min LH B15 Falla Lectura de QR codigo desfasado ,
2025-05-05,19.0,1,B,Fase2,M18 LH,HONDA,LH,B13,31.0,Falla de Máquina,LH B13 Falla de Máquina,31 min LH B13 Falla de Máquina no termina secuencia,
2025-05-05,19.0,1,B,Fase2,M18 LH,HONDA,LH,LÍNEA,8.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,8 min LH LÍNEA Cambio de Modelo  1,
2025-05-05,19.0,1,B,Fase2,M16 B RH,HONDA,RH,B13,5.0,Ajuste de Sensor (SD),RH B13 Ajuste de Sensor (SD),5 min RH B13 Ajuste de Sensor (SD) marca lever lock ,
2025-05-05,19.0,1,B,Fase2,M16 B RH,HONDA,RH,LÍNEA,2.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,2 min RH LÍNEA Cambio de Modelo  ,
2025-05-05,19.0,1,B,Fase2,M16 B RH,HONDA,RH,B7,40.0,No Inyecta Puntos de Grasa,RH B7 No Inyecta Puntos de Grasa,40 min RH B7 No Inyecta Puntos de Grasa presion de grasa ,
2025-05-05,19.0,1,B,Fase2,M16 B RH,HONDA,RH,B14,5.0,Falla Lectura de QR,RH B14 Falla Lectura de QR,5 min RH B14 Falla Lectura de QR codigo desfasado ,
2025-05-05,19.0,1,B,Fase2,M16 A LH,HONDA,LH,LÍNEA,4.0,Cambio de Prioridad,LH LÍNEA Cambio de Prioridad,4 min LH LÍNEA Cambio de Prioridad falta de material,
2025-05-05,19.0,1,B,Fase2,Conveyor,HONDA,,K10,3.0,Falla de Máquina, K10 Falla de Máquina,3 min  K10 Falla de Máquina ,
2025-05-05,19.0,1,B,Fase1,GA Main,NISSAN,,A12,3.0,No Inyecta Puntos de Grasa, A12 No Inyecta Puntos de Grasa,3 min  A12 No Inyecta Puntos de Grasa ,
2025-05-05,19.0,1,B,Fase1,GA Main,NISSAN,,A09,9.0,No da Ciclo, A09 No da Ciclo,9 min  A09 No da Ciclo marca slider ,
2025-05-05,19.0,1,B,Fase1,GA Main,NISSAN,,A30,3.0,Dispensador de tornillos, A30 Dispensador de tornillos,3 min  A30 Dispensador de tornillos no coloca tornillo ,
2025-05-05,19.0,1,B,Fase1,GA Main,NISSAN,,A34,3.0,Falla de Máquina, A34 Falla de Máquina,3 min  A34 Falla de Máquina single over ride ,
2025-05-05,19.0,1,B,Fase1,GA Main,NISSAN,,A30,34.0,Dispensador de tornillos, A30 Dispensador de tornillos,34 min  A30 Dispensador de tornillos time out,
2025-05-05,19.0,1,B,Fase1,GA Main,NISSAN,,LÍNEA,7.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,7 min  LÍNEA Cambio de Modelo  1,
2025-05-05,19.0,1,B,Fase1,GA Main,NISSAN,,A09,10.0,Falla Lectura de QR, A09 Falla Lectura de QR,10 min  A09 Falla Lectura de QR ,
2025-05-05,19.0,1,B,Fase1,GA Main,NISSAN,,A28,8.0,Entrenamiento de Personal, A28 Entrenamiento de Personal,8 min  A28 Entrenamiento de Personal ,
2025-05-05,19.0,1,B,Fase1,GA Main,NISSAN,,A32,5.0,Falla de Máquina, A32 Falla de Máquina,5 min  A32 Falla de Máquina UNLOCK,
2025-05-05,19.0,1,B,Fase1,GA Main,NISSAN,,A11,4.0,Falla de Máquina, A11 Falla de Máquina,4 min  A11 Falla de Máquina key link ,
2025-05-05,19.0,1,B,Fase1,GC2 MAIN,STELLANTIS,,B8,91.0,Falla de Máquina, B8 Falla de Máquina,91 min  B8 Falla de Máquina falla de striker ,
2025-05-05,19.0,1,B,Fase1,GC2 MAIN,STELLANTIS,,B4,73.0,Entrenamiento de Personal, B4 Entrenamiento de Personal,73 min  B4 Entrenamiento de Personal ,
2025-05-05,19.0,1,B,Fase1,GC2 MAIN,STELLANTIS,,LÍNEA,7.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,7 min  LÍNEA Cambio de Modelo  ,
2025-05-05,19.0,1,B,Fase1,GC2 ACTUADOR,STELLANTIS,,SA01,30.0,Entrenamiento de Personal, SA01 Entrenamiento de Personal,30 min  SA01 Entrenamiento de Personal ,
2025-05-05,19.0,1,B,Fase1,GC2 ACTUADOR,STELLANTIS,,LÍNEA,10.0,Cambio de Línea, LÍNEA Cambio de Línea,10 min  LÍNEA Cambio de Línea ,
2025-05-05,19.0,1,B,Fase1,Hinge P02F,NISSAN,,LÍNEA,4.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,4 min  LÍNEA Cambio de Modelo  1,
2025-05-05,19.0,1,B,Fase1,Hinge P02F,NISSAN,,LÍNEA,4.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,4 min  LÍNEA Cambio de Modelo  2,
2025-05-05,19.0,1,B,Fase1,Hinge P02F,NISSAN,,A2,10.0,Falla de Máquina, A2 Falla de Máquina,10 min  A2 Falla de Máquina se cae iman ,
2025-05-05,19.0,1,B,Fase1,Check link P02F,NISSAN,,A3,37.0,Falla de Máquina, A3 Falla de Máquina,37 min  A3 Falla de Máquina no regresa a home,
2025-05-05,19.0,1,B,Fase1,Check link L02D,NISSAN,,LÍNEA,9.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,9 min  LÍNEA Cambio de Modelo  1,
2025-05-05,19.0,1,B,Fase1,Check link L02D,NISSAN,,A3,19.0,Ajuste de Riveteados, A3 Ajuste de Riveteados,19 min  A3 Ajuste de Riveteados rivet ,
2025-05-05,19.0,1,B,Fase1,Check link XDC,NISSAN,,LÍNEA,8.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,8 min  LÍNEA Cambio de Modelo  ,
2025-05-05,19.0,1,B,Fase1,Check link XDC,NISSAN,,LÍNEA,6.0,Falta de Empaque/Contenedor, LÍNEA Falta de Empaque/Contenedor,6 min  LÍNEA Falta de Empaque/Contenedor EMPAQUE,
2025-05-05,19.0,1,B,Fase1,Check link XDC,NISSAN,,A4,60.0,Piezas Dañadas, A4 Piezas Dañadas,60 min  A4 Piezas Dañadas ,
2025-05-05,19.0,1,B,Fase1,AC9 Power,STELLANTIS,,LÍNEA,9.0,Falta de Material, LÍNEA Falta de Material,9 min  LÍNEA Falta de Material auter cover ,
2025-05-05,19.0,1,B,Fase1,AC9 Power,STELLANTIS,,LÍNEA,5.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,5 min  LÍNEA Cambio de Modelo  1,
2025-05-05,19.0,1,B,Fase1,AC9 Power,STELLANTIS,,LÍNEA,5.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,5 min  LÍNEA Cambio de Modelo  2,
2025-05-05,19.0,1,B,Fase1,AC9 Power,STELLANTIS,,LÍNEA,5.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,5 min  LÍNEA Cambio de Modelo  3,
2025-05-05,19.0,1,B,Fase1,AC9 Power,STELLANTIS,,LÍNEA,7.0,Falta de Material, LÍNEA Falta de Material,7 min  LÍNEA Falta de Material etiqueta,
2025-05-05,19.0,1,B,Fase1,AC9 Power,STELLANTIS,,A4,20.0,Entrenamiento de Personal, A4 Entrenamiento de Personal,20 min  A4 Entrenamiento de Personal ,
2025-05-05,19.0,1,B,Fase1,GA Cable B RH,NISSAN,RH,J04,16.0,Falla de Máquina,RH J04 Falla de Máquina,16 min RH J04 Falla de Máquina SEGURO,
2025-05-05,19.0,1,B,Fase1,GA Cable B RH,NISSAN,RH,LÍNEA,7.0,Material Mezclado,RH LÍNEA Material Mezclado,7 min RH LÍNEA Material Mezclado mal identificado ,
2025-05-05,19.0,1,B,Fase1,GA Cable A RH,NISSAN,RH,J05,10.0,Falla de Máquina,RH J05 Falla de Máquina,10 min RH J05 Falla de Máquina no prende laser ,
2025-05-05,19.0,1,B,Fase1,GA Cable A RH,NISSAN,RH,J04,131.0,Falla de Máquina,RH J04 Falla de Máquina,131 min RH J04 Falla de Máquina marca sello ,
2025-05-05,19.0,1,B,Fase1,GA Cable A RH,NISSAN,RH,LÍNEA,10.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,10 min RH LÍNEA Cambio de Modelo  1,
2025-05-05,19.0,1,B,Fase1,GA Cable A RH,NISSAN,RH,LÍNEA,10.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,10 min RH LÍNEA Cambio de Modelo  2,
2025-05-05,19.0,1,B,Fase1,GA Cable A RH,NISSAN,RH,J04,7.0,Falla de Máquina,RH J04 Falla de Máquina,7 min RH J04 Falla de Máquina marca cover ,
2025-05-05,19.0,1,B,Fase1,GA Cable A LH,NISSAN,LH,J04,16.0,Falla de Máquina,LH J04 Falla de Máquina,16 min LH J04 Falla de Máquina cable knob ,
2025-05-05,19.0,1,B,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,10.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,10 min LH LÍNEA Cambio de Modelo  1,
2025-05-05,19.0,1,B,Fase1,M2 RR RH,NISSAN,RR RH,LÍNEA,10.0,Cambio de Modelo ,RR RH LÍNEA Cambio de Modelo ,10 min RR RH LÍNEA Cambio de Modelo  #4 rev 1,
2025-05-05,19.0,2,A,Fase1,Check link L02D,NISSAN,,A3,12.0,Ajuste de Riveteados, A3 Ajuste de Riveteados,12 min  A3 Ajuste de Riveteados ,
2025-05-05,19.0,2,A,Fase1,Check link XDC,NISSAN,,A3,10.0,No Inyecta Puntos de Grasa, A3 No Inyecta Puntos de Grasa,10 min  A3 No Inyecta Puntos de Grasa ,
2025-05-05,19.0,2,A,Fase1,Hinge P02F,NISSAN,,LÍNEA,10.0,Liberación de Calidad, LÍNEA Liberación de Calidad,10 min  LÍNEA Liberación de Calidad ,
2025-05-05,19.0,2,A,Fase1,Hinge P02F,NISSAN,,A3,40.0,Baja Presión de Aire, A3 Baja Presión de Aire,40 min  A3 Baja Presión de Aire FALTA DE PRESION ,
2025-05-05,19.0,2,A,Fase1,Check link P02F,NISSAN,,LÍNEA,30.0,Entrenamiento de Personal, LÍNEA Entrenamiento de Personal,30 min  LÍNEA Entrenamiento de Personal acomodo de personal ,
2025-05-05,19.0,2,A,Fase1,AC9 Cinch,STELLANTIS,,A7,15.0,Ajuste de Riveteados, A7 Ajuste de Riveteados,15 min  A7 Ajuste de Riveteados rivet Ng ,
2025-05-05,19.0,2,A,Fase1,AC9 Cinch,STELLANTIS,,A9,13.0,Entrenamiento de Personal, A9 Entrenamiento de Personal,13 min  A9 Entrenamiento de Personal ,
2025-05-05,19.0,2,A,Fase1,AC9 Cinch,STELLANTIS,,A7,20.0,Ajuste de Sensor (SD), A7 Ajuste de Sensor (SD),20 min  A7 Ajuste de Sensor (SD) ,
2025-05-05,19.0,2,A,Fase1,AC9 Cinch,STELLANTIS,,A9,51.0,Entrenamiento de Personal, A9 Entrenamiento de Personal,51 min  A9 Entrenamiento de Personal ,
2025-05-05,19.0,2,A,Fase1,AC9 Cinch,STELLANTIS,,LÍNEA,5.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,5 min  LÍNEA Cambio de Modelo  ,
2025-05-05,19.0,2,A,Fase1,AC9 Cinch,STELLANTIS,,A10,10.0,Ajuste de Sensor (SD), A10 Ajuste de Sensor (SD),10 min  A10 Ajuste de Sensor (SD) ajuste,
2025-05-05,19.0,2,A,Fase1,AC9 Cinch,STELLANTIS,,A10,11.0,Falta de Material, A10 Falta de Material,11 min  A10 Falta de Material cambio de etiqueta ,
2025-05-05,19.0,2,A,Fase1,AC9 Cinch,STELLANTIS,,A10,10.0,Entrenamiento de Personal, A10 Entrenamiento de Personal,10 min  A10 Entrenamiento de Personal ,
2025-05-05,19.0,2,A,Fase1,GA Cable A LH,NISSAN,LH,J03,3.0,Falta de Material,LH J03 Falta de Material,3 min LH J03 Falta de Material falta de cable ,
2025-05-05,19.0,2,A,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,10.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,10 min LH LÍNEA Cambio de Modelo  1,
2025-05-05,19.0,2,A,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,10.0,Cambio de Grasa,LH LÍNEA Cambio de Grasa,10 min LH LÍNEA Cambio de Grasa ,
2025-05-05,19.0,2,A,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,18.0,Falta de Material,LH LÍNEA Falta de Material,18 min LH LÍNEA Falta de Material falta de latch14120,
2025-05-05,19.0,2,A,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,10.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,10 min LH LÍNEA Cambio de Modelo  2,
2025-05-05,19.0,2,A,Fase1,GA Cable A LH,NISSAN,LH,J04,5.0,Falla de Máquina,LH J04 Falla de Máquina,5 min LH J04 Falla de Máquina no da ciclo ,
2025-05-05,19.0,2,A,Fase1,GA Cable A LH,NISSAN,LH,LÍNEA,10.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,10 min LH LÍNEA Cambio de Modelo  3,
2025-05-05,19.0,2,A,Fase1,GA Cable A RH,NISSAN,RH,J04,38.0,Falla de Sensor (SD),RH J04 Falla de Sensor (SD),38 min RH J04 Falla de Sensor (SD) se cambia sensor ,
2025-05-05,19.0,2,A,Fase1,GA Cable A RH,NISSAN,RH,J02,9.0,Falla de Sensor (SD),RH J02 Falla de Sensor (SD),9 min RH J02 Falla de Sensor (SD) crimpado,
2025-05-05,19.0,2,A,Fase1,GA Cable A RH,NISSAN,RH,LÍNEA,10.0,Cambio de Grasa,RH LÍNEA Cambio de Grasa,10 min RH LÍNEA Cambio de Grasa ,
2025-05-05,19.0,2,A,Fase1,GA Cable A RH,NISSAN,RH,LÍNEA,10.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,10 min RH LÍNEA Cambio de Modelo  1,
2025-05-05,19.0,2,A,Fase1,GA Cable A RH,NISSAN,RH,J02,9.0,Falla de Máquina,RH J02 Falla de Máquina,9 min RH J02 Falla de Máquina marca cable OH ,
2025-05-05,19.0,2,A,Fase1,GA Cable A RH,NISSAN,RH,J04,28.0,Falla de Máquina,RH J04 Falla de Máquina,28 min RH J04 Falla de Máquina cable knob ,
2025-05-05,19.0,2,A,Fase1,GA Cable B LH,NISSAN,LH,J03,23.0,Falla Lectura de QR,LH J03 Falla Lectura de QR,23 min LH J03 Falla Lectura de QR marca QR NG ,
2025-05-05,19.0,2,A,Fase1,GA Cable B LH,NISSAN,LH,J03,10.0,Falta de Sub-ensamble,LH J03 Falta de Sub-ensamble,10 min LH J03 Falta de Sub-ensamble ,
2025-05-05,19.0,2,A,Fase1,GA Cable B LH,NISSAN,LH,LÍNEA,10.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,10 min LH LÍNEA Cambio de Modelo  1,
2025-05-05,19.0,2,A,Fase1,GA Cable B LH,NISSAN,LH,LÍNEA,10.0,Material Equivocado,LH LÍNEA Material Equivocado,10 min LH LÍNEA Material Equivocado cable ,
2025-05-05,19.0,2,A,Fase1,GA Cable B LH,NISSAN,LH,LÍNEA,10.0,Falta de Material,LH LÍNEA Falta de Material,10 min LH LÍNEA Falta de Material cable,
2025-05-05,19.0,2,A,Fase1,GA Cable B LH,NISSAN,LH,J04,10.0,Falla de Máquina,LH J04 Falla de Máquina,10 min LH J04 Falla de Máquina seguro de niño ,
2025-05-05,19.0,2,A,Fase1,GA Main,NISSAN,,LÍNEA,10.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,10 min  LÍNEA Cambio de Modelo  1,
2025-05-05,19.0,2,A,Fase1,GA Main,NISSAN,,A34,16.0,Falla de Máquina, A34 Falla de Máquina,16 min  A34 Falla de Máquina marca cancel,
2025-05-05,19.0,2,A,Fase1,GA Main,NISSAN,,A2,4.0,Ausentismo, A2 Ausentismo,4 min  A2 Ausentismo menos 1 titular ,
2025-05-05,19.0,2,A,Fase1,GA Main,NISSAN,,LÍNEA,10.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,10 min  LÍNEA Cambio de Modelo  2,
2025-05-05,19.0,2,A,Fase2,M18 LH,HONDA,LH,B3,9.0,Falla de Máquina,LH B3 Falla de Máquina,9 min LH B3 Falla de Máquina cambio de herramental ,
2025-05-05,19.0,2,A,Fase2,M18 LH,HONDA,LH,B13,60.0,Falla de Máquina,LH B13 Falla de Máquina,60 min LH B13 Falla de Máquina esta tirando piezas ,
2025-05-05,19.0,2,A,Fase2,M18 LH,HONDA,LH,LÍNEA,10.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,10 min LH LÍNEA Cambio de Modelo  1,
2025-05-05,19.0,2,A,Fase2,M18 LH,HONDA,LH,B13,15.0,Falla de Sensor (SD),LH B13 Falla de Sensor (SD),15 min LH B13 Falla de Sensor (SD) ajuste,
2025-05-05,19.0,2,A,Fase2,M18 LH,HONDA,LH,B13,15.0,Ajuste de Sensor (SD),LH B13 Ajuste de Sensor (SD),15 min LH B13 Ajuste de Sensor (SD) ,
2025-05-05,19.0,2,A,Fase2,M18 LH,HONDA,LH,LÍNEA,4.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,4 min LH LÍNEA Cambio de Modelo  2,
2025-05-05,19.0,2,A,Fase2,M11 Final RR RH,HONDA,RR RH,,14.0,Entrenamiento de Personal,RR RH  Entrenamiento de Personal,14 min RR RH  Entrenamiento de Personal empaque ,
2025-05-05,19.0,2,A,Fase2,Conveyor,HONDA,,LÍNEA,35.0,Ausentismo, LÍNEA Ausentismo,35 min  LÍNEA Ausentismo menos 3,
2025-05-05,19.0,2,A,Fase2,Conveyor,HONDA,,K33,13.0,Falla de Máquina, K33 Falla de Máquina,13 min  K33 Falla de Máquina lever lock duro ,
2025-05-05,19.0,2,A,Fase2,Conveyor,HONDA,,LÍNEA,7.0,Cambio de Modelo , LÍNEA Cambio de Modelo ,7 min  LÍNEA Cambio de Modelo  1,
2025-05-05,19.0,2,A,Fase2,Conveyor,HONDA,,K19,22.0,Entrenamiento de Personal, K19 Entrenamiento de Personal,22 min  K19 Entrenamiento de Personal ,
2025-05-05,19.0,2,A,Fase2,Conveyor,HONDA,,K18,5.0,Ajuste de Sensor (SD), K18 Ajuste de Sensor (SD),5 min  K18 Ajuste de Sensor (SD) ,
2025-05-05,19.0,2,A,Fase2,Conveyor,HONDA,,K08,5.0,Falla de Máquina, K08 Falla de Máquina,5 min  K08 Falla de Máquina no ensambla stopper,
2025-05-05,19.0,2,A,Fase2,M16 A RH,HONDA,RH,LÍNEA,16.0,Ausentismo,RH LÍNEA Ausentismo,16 min RH LÍNEA Ausentismo ,
2025-05-05,19.0,2,A,Fase2,M16 A RH,HONDA,RH,B3,17.0,Entrenamiento de Personal,RH B3 Entrenamiento de Personal,17 min RH B3 Entrenamiento de Personal ,
2025-05-05,19.0,2,A,Fase2,M16 A RH,HONDA,RH,LÍNEA,14.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,14 min RH LÍNEA Cambio de Modelo  ,
2025-05-05,19.0,2,A,Fase2,M16 A RH,HONDA,RH,LÍNEA,8.0,Se corre con personal de otra Línea,RH LÍNEA Se corre con personal de otra Línea,8 min RH LÍNEA Se corre con personal de otra Línea ,
2025-05-05,19.0,2,A,Fase2,M16 A RH,HONDA,RH,B11,20.0,Tornillo Flotante,RH B11 Tornillo Flotante,20 min RH B11 Tornillo Flotante ,
2025-05-05,19.0,2,A,Fase2,M16 A RH,HONDA,RH,B7,36.0,No Inyecta Puntos de Grasa,RH B7 No Inyecta Puntos de Grasa,36 min RH B7 No Inyecta Puntos de Grasa ,
2025-05-05,19.0,2,A,Fase2,M16 A RH,HONDA,RH,B11,18.0,Tornillos Barridos,RH B11 Tornillos Barridos,18 min RH B11 Tornillos Barridos ,
2025-05-05,19.0,2,A,Fase2,M16 A RH,HONDA,RH,B13,10.0,Falla de Máquina,RH B13 Falla de Máquina,10 min RH B13 Falla de Máquina L/OH retorno,
2025-05-05,19.0,2,A,Fase2,M16 A RH,HONDA,RH,B11,18.0,Falla de Sensor (SD),RH B11 Falla de Sensor (SD),18 min RH B11 Falla de Sensor (SD) lock diferente ,
2025-05-05,19.0,2,A,Fase2,M16 A LH,HONDA,LH,LÍNEA,8.0,Cambio de Modelo ,LH LÍNEA Cambio de Modelo ,8 min LH LÍNEA Cambio de Modelo  ,
2025-05-05,19.0,2,A,Fase1,GA Cable A RH,NISSAN,RH,J04,34.0,Falla de Máquina,RH J04 Falla de Máquina,34 min RH J04 Falla de Máquina sello,
2025-05-05,19.0,2,A,Fase1,GA Cable A RH,NISSAN,RH,J02,15.0,Falla de Máquina,RH J02 Falla de Máquina,15 min RH J02 Falla de Máquina cable oh,
2025-05-05,19.0,2,A,Fase1,GA Cable A RH,NISSAN,RH,LÍNEA,10.0,Cambio de Modelo ,RH LÍNEA Cambio de Modelo ,10 min RH LÍNEA Cambio de Modelo  2,
2025-05-05,19.0,2,A,Fase1,GA Cable B LH,NISSAN,LH,J04,10.0,Falla de Máquina,LH J04 Falla de Máquina,10 min LH J04 Falla de Máquina seguro,
